TIME,V(OUT),V(IN1),V(IN2)
1.16000000e-11,6.97588266e-01,7.00000000e-01,0.00000000e+00
1.17000000e-11,6.97613401e-01,7.00000000e-01,0.00000000e+00
1.18000000e-11,6.97638536e-01,7.00000000e-01,0.00000000e+00
1.19000000e-11,6.97663670e-01,7.00000000e-01,0.00000000e+00
1.20000000e-11,6.97692947e-01,7.00000000e-01,0.00000000e+00
1.21000000e-11,6.97759502e-01,7.00000000e-01,0.00000000e+00
1.22000000e-11,6.97826057e-01,7.00000000e-01,0.00000000e+00
1.23000000e-11,6.97892612e-01,7.00000000e-01,0.00000000e+00
1.24000000e-11,6.97959167e-01,7.00000000e-01,0.00000000e+00
1.25000000e-11,6.98025722e-01,7.00000000e-01,0.00000000e+00
1.26000000e-11,6.98092277e-01,7.00000000e-01,0.00000000e+00
1.27000000e-11,6.98158832e-01,7.00000000e-01,0.00000000e+00
1.28000000e-11,6.98221597e-01,7.00000000e-01,0.00000000e+00
1.29000000e-11,6.98264763e-01,7.00000000e-01,0.00000000e+00
1.30000000e-11,6.98307928e-01,7.00000000e-01,0.00000000e+00
1.31000000e-11,6.98351094e-01,7.00000000e-01,0.00000000e+00
1.32000000e-11,6.98394259e-01,7.00000000e-01,0.00000000e+00
1.33000000e-11,6.98437425e-01,7.00000000e-01,0.00000000e+00
1.34000000e-11,6.98480590e-01,7.00000000e-01,0.00000000e+00
1.35000000e-11,6.98523756e-01,7.00000000e-01,0.00000000e+00
1.36000000e-11,6.98563127e-01,7.00000000e-01,0.00000000e+00
1.37000000e-11,6.98589360e-01,7.00000000e-01,0.00000000e+00
1.38000000e-11,6.98615594e-01,7.00000000e-01,0.00000000e+00
1.39000000e-11,6.98641827e-01,7.00000000e-01,0.00000000e+00
1.40000000e-11,6.98668060e-01,7.00000000e-01,0.00000000e+00
1.41000000e-11,6.98694294e-01,7.00000000e-01,0.00000000e+00
1.42000000e-11,6.98720527e-01,7.00000000e-01,0.00000000e+00
1.43000000e-11,6.98746761e-01,7.00000000e-01,0.00000000e+00
1.44000000e-11,6.98772994e-01,7.00000000e-01,0.00000000e+00
1.45000000e-11,6.98799228e-01,7.00000000e-01,0.00000000e+00
1.46000000e-11,6.98825461e-01,7.00000000e-01,0.00000000e+00
1.47000000e-11,6.98851695e-01,7.00000000e-01,0.00000000e+00
1.48000000e-11,6.98877928e-01,7.00000000e-01,0.00000000e+00
1.49000000e-11,6.98904161e-01,7.00000000e-01,0.00000000e+00
1.50000000e-11,6.98930395e-01,7.00000000e-01,0.00000000e+00
1.51000000e-11,6.98956628e-01,7.00000000e-01,0.00000000e+00
1.52000000e-11,6.98977975e-01,7.00000000e-01,0.00000000e+00
1.53000000e-11,6.98990173e-01,7.00000000e-01,0.00000000e+00
1.54000000e-11,6.99002371e-01,7.00000000e-01,0.00000000e+00
1.55000000e-11,6.99014568e-01,7.00000000e-01,0.00000000e+00
1.56000000e-11,6.99026766e-01,7.00000000e-01,0.00000000e+00
1.57000000e-11,6.99038964e-01,7.00000000e-01,0.00000000e+00
1.58000000e-11,6.99051162e-01,7.00000000e-01,0.00000000e+00
1.59000000e-11,6.99063360e-01,7.00000000e-01,0.00000000e+00
1.60000000e-11,6.99075558e-01,7.00000000e-01,0.00000000e+00
1.61000000e-11,6.99087756e-01,7.00000000e-01,0.00000000e+00
1.62000000e-11,6.99099954e-01,7.00000000e-01,0.00000000e+00
1.63000000e-11,6.99112152e-01,7.00000000e-01,0.00000000e+00
1.64000000e-11,6.99124350e-01,7.00000000e-01,0.00000000e+00
1.65000000e-11,6.99136548e-01,7.00000000e-01,0.00000000e+00
1.66000000e-11,6.99148745e-01,7.00000000e-01,0.00000000e+00
1.67000000e-11,6.99160943e-01,7.00000000e-01,0.00000000e+00
1.68000000e-11,6.99173141e-01,7.00000000e-01,0.00000000e+00
1.69000000e-11,6.99185339e-01,7.00000000e-01,0.00000000e+00
1.70000000e-11,6.99197537e-01,7.00000000e-01,0.00000000e+00
1.71000000e-11,6.99209735e-01,7.00000000e-01,0.00000000e+00
1.72000000e-11,6.99221933e-01,7.00000000e-01,0.00000000e+00
1.73000000e-11,6.99234131e-01,7.00000000e-01,0.00000000e+00
1.74000000e-11,6.99246329e-01,7.00000000e-01,0.00000000e+00
1.75000000e-11,6.99258527e-01,7.00000000e-01,0.00000000e+00
1.76000000e-11,6.99270725e-01,7.00000000e-01,0.00000000e+00
1.77000000e-11,6.99282922e-01,7.00000000e-01,0.00000000e+00
1.78000000e-11,6.99295120e-01,7.00000000e-01,0.00000000e+00
1.79000000e-11,6.99307318e-01,7.00000000e-01,0.00000000e+00
1.80000000e-11,6.99319516e-01,7.00000000e-01,0.00000000e+00
1.81000000e-11,6.99331714e-01,7.00000000e-01,0.00000000e+00
1.82000000e-11,6.99343912e-01,7.00000000e-01,0.00000000e+00
1.83000000e-11,6.99356110e-01,7.00000000e-01,0.00000000e+00
1.84000000e-11,6.99364279e-01,7.00000000e-01,0.00000000e+00
1.85000000e-11,6.99369722e-01,7.00000000e-01,0.00000000e+00
1.86000000e-11,6.99375165e-01,7.00000000e-01,0.00000000e+00
1.87000000e-11,6.99380608e-01,7.00000000e-01,0.00000000e+00
1.88000000e-11,6.99386051e-01,7.00000000e-01,0.00000000e+00
1.89000000e-11,6.99391494e-01,7.00000000e-01,0.00000000e+00
1.90000000e-11,6.99396937e-01,7.00000000e-01,0.00000000e+00
1.91000000e-11,6.99402380e-01,7.00000000e-01,0.00000000e+00
1.92000000e-11,6.99407823e-01,7.00000000e-01,0.00000000e+00
1.93000000e-11,6.99413266e-01,7.00000000e-01,0.00000000e+00
1.94000000e-11,6.99418709e-01,7.00000000e-01,0.00000000e+00
1.95000000e-11,6.99424152e-01,7.00000000e-01,0.00000000e+00
1.96000000e-11,6.99429596e-01,7.00000000e-01,0.00000000e+00
1.97000000e-11,6.99435039e-01,7.00000000e-01,0.00000000e+00
1.98000000e-11,6.99440482e-01,7.00000000e-01,0.00000000e+00
1.99000000e-11,6.99445925e-01,7.00000000e-01,0.00000000e+00
2.00000000e-11,6.99451368e-01,7.00000000e-01,0.00000000e+00
2.01000000e-11,6.99456811e-01,7.00000000e-01,0.00000000e+00
2.02000000e-11,6.99462254e-01,7.00000000e-01,0.00000000e+00
2.03000000e-11,6.99467697e-01,7.00000000e-01,0.00000000e+00
2.04000000e-11,6.99473140e-01,7.00000000e-01,0.00000000e+00
2.05000000e-11,6.99478583e-01,7.00000000e-01,0.00000000e+00
2.06000000e-11,6.99484026e-01,7.00000000e-01,0.00000000e+00
2.07000000e-11,6.99489469e-01,7.00000000e-01,0.00000000e+00
2.08000000e-11,6.99494912e-01,7.00000000e-01,0.00000000e+00
2.09000000e-11,6.99500355e-01,7.00000000e-01,0.00000000e+00
2.10000000e-11,6.99505798e-01,7.00000000e-01,0.00000000e+00
2.11000000e-11,6.99511241e-01,7.00000000e-01,0.00000000e+00
2.12000000e-11,6.99516684e-01,7.00000000e-01,0.00000000e+00
2.13000000e-11,6.99522127e-01,7.00000000e-01,0.00000000e+00
2.14000000e-11,6.99527570e-01,7.00000000e-01,0.00000000e+00
2.15000000e-11,6.99533013e-01,7.00000000e-01,0.00000000e+00
2.16000000e-11,6.99536585e-01,7.00000000e-01,0.00000000e+00
2.17000000e-11,6.99539813e-01,7.00000000e-01,0.00000000e+00
2.18000000e-11,6.99543042e-01,7.00000000e-01,0.00000000e+00
2.19000000e-11,6.99546270e-01,7.00000000e-01,0.00000000e+00
2.20000000e-11,6.99549498e-01,7.00000000e-01,0.00000000e+00
2.21000000e-11,6.99552726e-01,7.00000000e-01,0.00000000e+00
2.22000000e-11,6.99555954e-01,7.00000000e-01,0.00000000e+00
2.23000000e-11,6.99559182e-01,7.00000000e-01,0.00000000e+00
2.24000000e-11,6.99562411e-01,7.00000000e-01,0.00000000e+00
2.25000000e-11,6.99565639e-01,7.00000000e-01,0.00000000e+00
2.26000000e-11,6.99568867e-01,7.00000000e-01,0.00000000e+00
2.27000000e-11,6.99572095e-01,7.00000000e-01,0.00000000e+00
2.28000000e-11,6.99575323e-01,7.00000000e-01,0.00000000e+00
2.29000000e-11,6.99578551e-01,7.00000000e-01,0.00000000e+00
2.30000000e-11,6.99581779e-01,7.00000000e-01,0.00000000e+00
2.31000000e-11,6.99585008e-01,7.00000000e-01,0.00000000e+00
2.32000000e-11,6.99588236e-01,7.00000000e-01,0.00000000e+00
2.33000000e-11,6.99591464e-01,7.00000000e-01,0.00000000e+00
2.34000000e-11,6.99594692e-01,7.00000000e-01,0.00000000e+00
2.35000000e-11,6.99597920e-01,7.00000000e-01,0.00000000e+00
2.36000000e-11,6.99601148e-01,7.00000000e-01,0.00000000e+00
2.37000000e-11,6.99604377e-01,7.00000000e-01,0.00000000e+00
2.38000000e-11,6.99607605e-01,7.00000000e-01,0.00000000e+00
2.39000000e-11,6.99610833e-01,7.00000000e-01,0.00000000e+00
2.40000000e-11,6.99614061e-01,7.00000000e-01,0.00000000e+00
2.41000000e-11,6.99617289e-01,7.00000000e-01,0.00000000e+00
2.42000000e-11,6.99620517e-01,7.00000000e-01,0.00000000e+00
2.43000000e-11,6.99623746e-01,7.00000000e-01,0.00000000e+00
2.44000000e-11,6.99626974e-01,7.00000000e-01,0.00000000e+00
2.45000000e-11,6.99630202e-01,7.00000000e-01,0.00000000e+00
2.46000000e-11,6.99633430e-01,7.00000000e-01,0.00000000e+00
2.47000000e-11,6.99636522e-01,7.00000000e-01,0.00000000e+00
2.48000000e-11,6.99638282e-01,7.00000000e-01,0.00000000e+00
2.49000000e-11,6.99640042e-01,7.00000000e-01,0.00000000e+00
2.50000000e-11,6.99641801e-01,7.00000000e-01,0.00000000e+00
