TIME,V(OUT),V(IN1),V(IN2)
1.15000000e-11,6.97158090e-01,7.00000000e-01,0.00000000e+00
1.16000000e-11,6.97232086e-01,7.00000000e-01,0.00000000e+00
1.17000000e-11,6.97307342e-01,7.00000000e-01,0.00000000e+00
1.18000000e-11,6.97388302e-01,7.00000000e-01,0.00000000e+00
1.19000000e-11,6.97469261e-01,7.00000000e-01,0.00000000e+00
1.20000000e-11,6.97550220e-01,7.00000000e-01,0.00000000e+00
1.21000000e-11,6.97631180e-01,7.00000000e-01,0.00000000e+00
1.22000000e-11,6.97712139e-01,7.00000000e-01,0.00000000e+00
1.23000000e-11,6.97793098e-01,7.00000000e-01,0.00000000e+00
1.24000000e-11,6.97874058e-01,7.00000000e-01,0.00000000e+00
1.25000000e-11,6.97952551e-01,7.00000000e-01,0.00000000e+00
1.26000000e-11,6.98009795e-01,7.00000000e-01,0.00000000e+00
1.27000000e-11,6.98067038e-01,7.00000000e-01,0.00000000e+00
1.28000000e-11,6.98124282e-01,7.00000000e-01,0.00000000e+00
1.29000000e-11,6.98181525e-01,7.00000000e-01,0.00000000e+00
1.30000000e-11,6.98238769e-01,7.00000000e-01,0.00000000e+00
1.31000000e-11,6.98296012e-01,7.00000000e-01,0.00000000e+00
1.32000000e-11,6.98353255e-01,7.00000000e-01,0.00000000e+00
1.32973238e-11,6.98408967e-01,7.00000000e-01,0.00000000e+00
1.34000000e-11,6.98446820e-01,7.00000000e-01,0.00000000e+00
1.35000000e-11,6.98483686e-01,7.00000000e-01,0.00000000e+00
1.36000000e-11,6.98520553e-01,7.00000000e-01,0.00000000e+00
1.37000000e-11,6.98557419e-01,7.00000000e-01,0.00000000e+00
1.38000000e-11,6.98594286e-01,7.00000000e-01,0.00000000e+00
1.39000000e-11,6.98631152e-01,7.00000000e-01,0.00000000e+00
1.40000000e-11,6.98668019e-01,7.00000000e-01,0.00000000e+00
1.41000000e-11,6.98704885e-01,7.00000000e-01,0.00000000e+00
1.42000000e-11,6.98728274e-01,7.00000000e-01,0.00000000e+00
1.43000000e-11,6.98750947e-01,7.00000000e-01,0.00000000e+00
1.44000000e-11,6.98773620e-01,7.00000000e-01,0.00000000e+00
1.45000000e-11,6.98796292e-01,7.00000000e-01,0.00000000e+00
1.46000000e-11,6.98818965e-01,7.00000000e-01,0.00000000e+00
1.47000000e-11,6.98841638e-01,7.00000000e-01,0.00000000e+00
1.48000000e-11,6.98864311e-01,7.00000000e-01,0.00000000e+00
1.49000000e-11,6.98886983e-01,7.00000000e-01,0.00000000e+00
1.50000000e-11,6.98909656e-01,7.00000000e-01,0.00000000e+00
1.51000000e-11,6.98932329e-01,7.00000000e-01,0.00000000e+00
1.52000000e-11,6.98955002e-01,7.00000000e-01,0.00000000e+00
1.53000000e-11,6.98977674e-01,7.00000000e-01,0.00000000e+00
1.54000000e-11,6.99000347e-01,7.00000000e-01,0.00000000e+00
1.55000000e-11,6.99023020e-01,7.00000000e-01,0.00000000e+00
1.56000000e-11,6.99045693e-01,7.00000000e-01,0.00000000e+00
1.57000000e-11,6.99068365e-01,7.00000000e-01,0.00000000e+00
1.58000000e-11,6.99081513e-01,7.00000000e-01,0.00000000e+00
1.59000000e-11,6.99092207e-01,7.00000000e-01,0.00000000e+00
1.60000000e-11,6.99102901e-01,7.00000000e-01,0.00000000e+00
1.61000000e-11,6.99113595e-01,7.00000000e-01,0.00000000e+00
1.62000000e-11,6.99124289e-01,7.00000000e-01,0.00000000e+00
1.63000000e-11,6.99134983e-01,7.00000000e-01,0.00000000e+00
1.64000000e-11,6.99145677e-01,7.00000000e-01,0.00000000e+00
1.65000000e-11,6.99156371e-01,7.00000000e-01,0.00000000e+00
1.66000000e-11,6.99167065e-01,7.00000000e-01,0.00000000e+00
1.67000000e-11,6.99177759e-01,7.00000000e-01,0.00000000e+00
1.68000000e-11,6.99188453e-01,7.00000000e-01,0.00000000e+00
1.69000000e-11,6.99199147e-01,7.00000000e-01,0.00000000e+00
1.70000000e-11,6.99209840e-01,7.00000000e-01,0.00000000e+00
1.71000000e-11,6.99220534e-01,7.00000000e-01,0.00000000e+00
1.72000000e-11,6.99231228e-01,7.00000000e-01,0.00000000e+00
1.73000000e-11,6.99241922e-01,7.00000000e-01,0.00000000e+00
1.74000000e-11,6.99252616e-01,7.00000000e-01,0.00000000e+00
1.75000000e-11,6.99263310e-01,7.00000000e-01,0.00000000e+00
1.76000000e-11,6.99274004e-01,7.00000000e-01,0.00000000e+00
1.77000000e-11,6.99284698e-01,7.00000000e-01,0.00000000e+00
1.78000000e-11,6.99295392e-01,7.00000000e-01,0.00000000e+00
1.79000000e-11,6.99306086e-01,7.00000000e-01,0.00000000e+00
1.80000000e-11,6.99316780e-01,7.00000000e-01,0.00000000e+00
1.81000000e-11,6.99327474e-01,7.00000000e-01,0.00000000e+00
1.82000000e-11,6.99338168e-01,7.00000000e-01,0.00000000e+00
1.83000000e-11,6.99348862e-01,7.00000000e-01,0.00000000e+00
1.84000000e-11,6.99359556e-01,7.00000000e-01,0.00000000e+00
1.85000000e-11,6.99370250e-01,7.00000000e-01,0.00000000e+00
1.86000000e-11,6.99380943e-01,7.00000000e-01,0.00000000e+00
1.87000000e-11,6.99391637e-01,7.00000000e-01,0.00000000e+00
1.88000000e-11,6.99402331e-01,7.00000000e-01,0.00000000e+00
1.89000000e-11,6.99413025e-01,7.00000000e-01,0.00000000e+00
1.90000000e-11,6.99420869e-01,7.00000000e-01,0.00000000e+00
1.91000000e-11,6.99425702e-01,7.00000000e-01,0.00000000e+00
1.92000000e-11,6.99430535e-01,7.00000000e-01,0.00000000e+00
1.93000000e-11,6.99435367e-01,7.00000000e-01,0.00000000e+00
1.94000000e-11,6.99440200e-01,7.00000000e-01,0.00000000e+00
1.95000000e-11,6.99445033e-01,7.00000000e-01,0.00000000e+00
1.96000000e-11,6.99449866e-01,7.00000000e-01,0.00000000e+00
1.97000000e-11,6.99454699e-01,7.00000000e-01,0.00000000e+00
1.98000000e-11,6.99459531e-01,7.00000000e-01,0.00000000e+00
1.99000000e-11,6.99464364e-01,7.00000000e-01,0.00000000e+00
2.00000000e-11,6.99469197e-01,7.00000000e-01,0.00000000e+00
2.01000000e-11,6.99474030e-01,7.00000000e-01,0.00000000e+00
2.02000000e-11,6.99478863e-01,7.00000000e-01,0.00000000e+00
2.03000000e-11,6.99483695e-01,7.00000000e-01,0.00000000e+00
2.04000000e-11,6.99488528e-01,7.00000000e-01,0.00000000e+00
2.05000000e-11,6.99493361e-01,7.00000000e-01,0.00000000e+00
2.06000000e-11,6.99498194e-01,7.00000000e-01,0.00000000e+00
2.07000000e-11,6.99503027e-01,7.00000000e-01,0.00000000e+00
2.08000000e-11,6.99507859e-01,7.00000000e-01,0.00000000e+00
2.09000000e-11,6.99512692e-01,7.00000000e-01,0.00000000e+00
2.10000000e-11,6.99517525e-01,7.00000000e-01,0.00000000e+00
2.11000000e-11,6.99522358e-01,7.00000000e-01,0.00000000e+00
2.12000000e-11,6.99527191e-01,7.00000000e-01,0.00000000e+00
2.13000000e-11,6.99532023e-01,7.00000000e-01,0.00000000e+00
2.14000000e-11,6.99536856e-01,7.00000000e-01,0.00000000e+00
2.15000000e-11,6.99541689e-01,7.00000000e-01,0.00000000e+00
2.16000000e-11,6.99546522e-01,7.00000000e-01,0.00000000e+00
2.17000000e-11,6.99551355e-01,7.00000000e-01,0.00000000e+00
2.18000000e-11,6.99556187e-01,7.00000000e-01,0.00000000e+00
2.19000000e-11,6.99561020e-01,7.00000000e-01,0.00000000e+00
2.20000000e-11,6.99565853e-01,7.00000000e-01,0.00000000e+00
2.21000000e-11,6.99570686e-01,7.00000000e-01,0.00000000e+00
2.22000000e-11,6.99575171e-01,7.00000000e-01,0.00000000e+00
2.23000000e-11,6.99578042e-01,7.00000000e-01,0.00000000e+00
2.24000000e-11,6.99580914e-01,7.00000000e-01,0.00000000e+00
2.25000000e-11,6.99583785e-01,7.00000000e-01,0.00000000e+00
2.26000000e-11,6.99586656e-01,7.00000000e-01,0.00000000e+00
2.27000000e-11,6.99589528e-01,7.00000000e-01,0.00000000e+00
2.28000000e-11,6.99592399e-01,7.00000000e-01,0.00000000e+00
2.29000000e-11,6.99595271e-01,7.00000000e-01,0.00000000e+00
2.30000000e-11,6.99598142e-01,7.00000000e-01,0.00000000e+00
2.31000000e-11,6.99601014e-01,7.00000000e-01,0.00000000e+00
2.32000000e-11,6.99603885e-01,7.00000000e-01,0.00000000e+00
2.33000000e-11,6.99606757e-01,7.00000000e-01,0.00000000e+00
2.34000000e-11,6.99609628e-01,7.00000000e-01,0.00000000e+00
2.35000000e-11,6.99612500e-01,7.00000000e-01,0.00000000e+00
2.36000000e-11,6.99615371e-01,7.00000000e-01,0.00000000e+00
2.37000000e-11,6.99618243e-01,7.00000000e-01,0.00000000e+00
2.38000000e-11,6.99621114e-01,7.00000000e-01,0.00000000e+00
2.39000000e-11,6.99623985e-01,7.00000000e-01,0.00000000e+00
2.40000000e-11,6.99626857e-01,7.00000000e-01,0.00000000e+00
2.41000000e-11,6.99629728e-01,7.00000000e-01,0.00000000e+00
2.42000000e-11,6.99632600e-01,7.00000000e-01,0.00000000e+00
2.43000000e-11,6.99635471e-01,7.00000000e-01,0.00000000e+00
2.44000000e-11,6.99638343e-01,7.00000000e-01,0.00000000e+00
2.45000000e-11,6.99641214e-01,7.00000000e-01,0.00000000e+00
2.46000000e-11,6.99644086e-01,7.00000000e-01,0.00000000e+00
2.47000000e-11,6.99646957e-01,7.00000000e-01,0.00000000e+00
2.48000000e-11,6.99649829e-01,7.00000000e-01,0.00000000e+00
2.49000000e-11,6.99652700e-01,7.00000000e-01,0.00000000e+00
2.50000000e-11,6.99655572e-01,7.00000000e-01,0.00000000e+00
2.51000000e-11,6.99658443e-01,7.00000000e-01,0.00000000e+00
2.52000000e-11,6.99661315e-01,7.00000000e-01,0.00000000e+00
2.53000000e-11,6.99664186e-01,7.00000000e-01,0.00000000e+00
2.54000000e-11,6.99667057e-01,7.00000000e-01,0.00000000e+00
2.55000000e-11,6.99668801e-01,7.00000000e-01,0.00000000e+00
2.56000000e-11,6.99670375e-01,7.00000000e-01,0.00000000e+00
2.57000000e-11,6.99671948e-01,7.00000000e-01,0.00000000e+00
2.58000000e-11,6.99673521e-01,7.00000000e-01,0.00000000e+00
2.59000000e-11,6.99675095e-01,7.00000000e-01,0.00000000e+00
2.60000000e-11,6.99676668e-01,7.00000000e-01,0.00000000e+00
2.61000000e-11,6.99678241e-01,7.00000000e-01,0.00000000e+00
2.62000000e-11,6.99679815e-01,7.00000000e-01,0.00000000e+00
2.63000000e-11,6.99681388e-01,7.00000000e-01,0.00000000e+00
2.64000000e-11,6.99682961e-01,7.00000000e-01,0.00000000e+00
2.65000000e-11,6.99684535e-01,7.00000000e-01,0.00000000e+00
2.66000000e-11,6.99686108e-01,7.00000000e-01,0.00000000e+00
2.67000000e-11,6.99687682e-01,7.00000000e-01,0.00000000e+00
2.68000000e-11,6.99689255e-01,7.00000000e-01,0.00000000e+00
2.69000000e-11,6.99690828e-01,7.00000000e-01,0.00000000e+00
2.70000000e-11,6.99692402e-01,7.00000000e-01,0.00000000e+00
2.71000000e-11,6.99693975e-01,7.00000000e-01,0.00000000e+00
2.72000000e-11,6.99695548e-01,7.00000000e-01,0.00000000e+00
2.73000000e-11,6.99697122e-01,7.00000000e-01,0.00000000e+00
2.74000000e-11,6.99698695e-01,7.00000000e-01,0.00000000e+00
2.75000000e-11,6.99700268e-01,7.00000000e-01,0.00000000e+00
2.76000000e-11,6.99701842e-01,7.00000000e-01,0.00000000e+00
2.77000000e-11,6.99703415e-01,7.00000000e-01,0.00000000e+00
2.78000000e-11,6.99704988e-01,7.00000000e-01,0.00000000e+00
2.79000000e-11,6.99706562e-01,7.00000000e-01,0.00000000e+00
2.80000000e-11,6.99708135e-01,7.00000000e-01,0.00000000e+00
2.81000000e-11,6.99709708e-01,7.00000000e-01,0.00000000e+00
2.82000000e-11,6.99711282e-01,7.00000000e-01,0.00000000e+00
2.83000000e-11,6.99712855e-01,7.00000000e-01,0.00000000e+00
2.84000000e-11,6.99714429e-01,7.00000000e-01,0.00000000e+00
2.85000000e-11,6.99716002e-01,7.00000000e-01,0.00000000e+00
2.86000000e-11,6.99717575e-01,7.00000000e-01,0.00000000e+00
2.87000000e-11,6.99719149e-01,7.00000000e-01,0.00000000e+00
2.88000000e-11,6.99720722e-01,7.00000000e-01,0.00000000e+00
2.89000000e-11,6.99722295e-01,7.00000000e-01,0.00000000e+00
2.90000000e-11,6.99723869e-01,7.00000000e-01,0.00000000e+00
2.91000000e-11,6.99725442e-01,7.00000000e-01,0.00000000e+00
2.92000000e-11,6.99727015e-01,7.00000000e-01,0.00000000e+00
2.93000000e-11,6.99728589e-01,7.00000000e-01,0.00000000e+00
2.94000000e-11,6.99730162e-01,7.00000000e-01,0.00000000e+00
2.95000000e-11,6.99731735e-01,7.00000000e-01,0.00000000e+00
2.96000000e-11,6.99733309e-01,7.00000000e-01,0.00000000e+00
2.97000000e-11,6.99734882e-01,7.00000000e-01,0.00000000e+00
2.98000000e-11,6.99736455e-01,7.00000000e-01,0.00000000e+00
2.99000000e-11,6.99738029e-01,7.00000000e-01,0.00000000e+00
3.00000000e-11,6.99739602e-01,7.00000000e-01,0.00000000e+00
3.01000000e-11,6.99741176e-01,7.00000000e-01,0.00000000e+00
3.02000000e-11,6.99742749e-01,7.00000000e-01,0.00000000e+00
3.03000000e-11,6.99744322e-01,7.00000000e-01,0.00000000e+00
3.04000000e-11,6.99745896e-01,7.00000000e-01,0.00000000e+00
3.05000000e-11,6.99747469e-01,7.00000000e-01,0.00000000e+00
3.06000000e-11,6.99749042e-01,7.00000000e-01,0.00000000e+00
3.07000000e-11,6.99750616e-01,7.00000000e-01,0.00000000e+00
3.08000000e-11,6.99752189e-01,7.00000000e-01,0.00000000e+00
3.09000000e-11,6.99753762e-01,7.00000000e-01,0.00000000e+00
3.10000000e-11,6.99755336e-01,7.00000000e-01,0.00000000e+00
3.11000000e-11,6.99756909e-01,7.00000000e-01,0.00000000e+00
3.12000000e-11,6.99758482e-01,7.00000000e-01,0.00000000e+00
