TIME,V(OUT),V(IN1),V(IN2)
2.32000000e-11,6.99999673e-01,0.00000000e+00,7.00000000e-01
2.33000000e-11,6.99999670e-01,0.00000000e+00,7.00000000e-01
2.34000000e-11,6.99999668e-01,0.00000000e+00,7.00000000e-01
2.35000000e-11,6.99999665e-01,0.00000000e+00,7.00000000e-01
2.36000000e-11,6.99999662e-01,0.00000000e+00,7.00000000e-01
2.37000000e-11,6.99999659e-01,0.00000000e+00,7.00000000e-01
2.38000000e-11,6.99999657e-01,0.00000000e+00,7.00000000e-01
2.39000000e-11,6.99999654e-01,0.00000000e+00,7.00000000e-01
2.40000000e-11,6.99999651e-01,0.00000000e+00,7.00000000e-01
2.41000000e-11,6.99999648e-01,0.00000000e+00,7.00000000e-01
2.42000000e-11,6.99999646e-01,0.00000000e+00,7.00000000e-01
2.43000000e-11,6.99999643e-01,0.00000000e+00,7.00000000e-01
2.44000000e-11,6.99999640e-01,0.00000000e+00,7.00000000e-01
2.45000000e-11,6.99999637e-01,0.00000000e+00,7.00000000e-01
2.46000000e-11,6.99999635e-01,0.00000000e+00,7.00000000e-01
2.47000000e-11,6.99999632e-01,0.00000000e+00,7.00000000e-01
2.48000000e-11,6.99999629e-01,0.00000000e+00,7.00000000e-01
2.49000000e-11,6.99999626e-01,0.00000000e+00,7.00000000e-01
2.50000000e-11,6.99999623e-01,0.00000000e+00,7.00000000e-01
2.51000000e-11,6.99999621e-01,0.00000000e+00,7.00000000e-01
2.52000000e-11,6.99999618e-01,0.00000000e+00,7.00000000e-01
2.53000000e-11,6.99999615e-01,0.00000000e+00,7.00000000e-01
2.54000000e-11,6.99999612e-01,0.00000000e+00,7.00000000e-01
2.55000000e-11,6.99999610e-01,0.00000000e+00,7.00000000e-01
2.56000000e-11,6.99999607e-01,0.00000000e+00,7.00000000e-01
2.57000000e-11,6.99999604e-01,0.00000000e+00,7.00000000e-01
2.58000000e-11,6.99999601e-01,0.00000000e+00,7.00000000e-01
2.59000000e-11,6.99999599e-01,0.00000000e+00,7.00000000e-01
2.60000000e-11,6.99999596e-01,0.00000000e+00,7.00000000e-01
2.61000000e-11,6.99999593e-01,0.00000000e+00,7.00000000e-01
2.62000000e-11,6.99999590e-01,0.00000000e+00,7.00000000e-01
2.63000000e-11,6.99999587e-01,0.00000000e+00,7.00000000e-01
2.64000000e-11,6.99999585e-01,0.00000000e+00,7.00000000e-01
2.65000000e-11,6.99999582e-01,0.00000000e+00,7.00000000e-01
2.66000000e-11,6.99999579e-01,0.00000000e+00,7.00000000e-01
2.67000000e-11,6.99999576e-01,0.00000000e+00,7.00000000e-01
2.68000000e-11,6.99999574e-01,0.00000000e+00,7.00000000e-01
2.69000000e-11,6.99999571e-01,0.00000000e+00,7.00000000e-01
