TIME,V(OUT),V(IN1),V(IN2)
3.27532498e-10,-1.63285761e-01,0.00000000e+00,7.00000000e-01
3.29413989e-10,-1.03560005e-01,0.00000000e+00,7.00000000e-01
3.31295480e-10,-4.58100506e-02,0.00000000e+00,7.00000000e-01
3.35058463e-10,6.42028173e-02,0.00000000e+00,7.00000000e-01
3.38821445e-10,1.67417982e-01,0.00000000e+00,7.00000000e-01
3.42584427e-10,2.64439975e-01,0.00000000e+00,7.00000000e-01
3.46347410e-10,3.55756425e-01,0.00000000e+00,7.00000000e-01
3.50110392e-10,4.41697609e-01,0.00000000e+00,7.00000000e-01
3.53873374e-10,5.22239909e-01,0.00000000e+00,7.00000000e-01
3.57636357e-10,5.95895157e-01,0.00000000e+00,7.00000000e-01
3.61399339e-10,6.54528669e-01,0.00000000e+00,7.00000000e-01
3.64703552e-10,6.84231933e-01,0.00000000e+00,7.00000000e-01
3.67367845e-10,6.94338962e-01,0.00000000e+00,7.00000000e-01
3.70032139e-10,6.98116306e-01,0.00000000e+00,7.00000000e-01
3.75360727e-10,7.00018017e-01,0.00000000e+00,7.00000000e-01
3.80156456e-10,6.93591271e-01,0.00000000e+00,7.00000000e-01
3.80468406e-10,6.90285269e-01,0.00000000e+00,7.00000000e-01
3.80780357e-10,6.85956762e-01,0.00000000e+00,7.00000000e-01
3.81404257e-10,6.72328985e-01,0.00000000e+00,7.00000000e-01
3.82028158e-10,6.53495638e-01,0.00000000e+00,7.00000000e-01
3.82652059e-10,6.30565240e-01,0.00000000e+00,7.00000000e-01
3.83275960e-10,6.04298928e-01,0.00000000e+00,7.00000000e-01
3.83899861e-10,5.75485353e-01,0.00000000e+00,7.00000000e-01
3.85147662e-10,5.13117586e-01,0.00000000e+00,7.00000000e-01
3.87643265e-10,3.80555697e-01,0.00000000e+00,7.00000000e-01
3.90138869e-10,2.46382701e-01,0.00000000e+00,7.00000000e-01
3.92634472e-10,1.15507894e-01,0.00000000e+00,7.00000000e-01
3.95130075e-10,-7.53546004e-03,0.00000000e+00,7.00000000e-01
3.95383272e-10,-1.82131141e-02,0.00000000e+00,7.00000000e-01
3.95636470e-10,-2.83108199e-02,0.00000000e+00,7.00000000e-01
3.96142865e-10,-4.52410717e-02,0.00000000e+00,7.00000000e-01
3.96649259e-10,-5.82193553e-02,0.00000000e+00,7.00000000e-01
3.97155654e-10,-6.77318240e-02,0.00000000e+00,7.00000000e-01
3.97662049e-10,-7.42070736e-02,0.00000000e+00,7.00000000e-01
3.98168444e-10,-7.80228570e-02,0.00000000e+00,7.00000000e-01
3.98674839e-10,-7.95120327e-02,0.00000000e+00,7.00000000e-01
3.99181234e-10,-7.89678306e-02,0.00000000e+00,7.00000000e-01
4.00194024e-10,-7.28870106e-02,0.00000000e+00,7.00000000e-01
4.01206813e-10,-6.13665333e-02,0.00000000e+00,7.00000000e-01
4.02219603e-10,-4.57425979e-02,0.00000000e+00,7.00000000e-01
4.03232393e-10,-2.70494757e-02,0.00000000e+00,7.00000000e-01
4.04245183e-10,-6.08695582e-03,0.00000000e+00,7.00000000e-01
4.06270762e-10,4.01123865e-02,0.00000000e+00,7.00000000e-01
